1385.9502046003   -0.0139246401
1385.9515935240   -0.0137043413
1385.9529824476   -0.0143614229
1385.9543713713   -0.0139837679
1385.9557602950   -0.0127134737
1385.9571492187   -0.0125208315
1385.9585381424   -0.0135813173
1385.9599270660   -0.0129061159
1385.9613159897   -0.0130682406
1385.9627049134   -0.0134649691
1385.9640938371   -0.0130815920
1385.9654827607   -0.0126562533
1385.9668716844   -0.0130472597
1385.9682606081   -0.0138225969
1385.9696495317   -0.0134115633
1385.9710384554   -0.0131960329
1385.9724273791   -0.0128393587
1385.9738163027   -0.0136785921
1385.9752052264   -0.0138006624
1385.9765941500   -0.0134029802
1385.9779830737   -0.0133943972
1385.9793719973   -0.0144005236
1385.9807609210   -0.0131836352
1385.9821498446   -0.0129833635
1385.9835387683   -0.0137091097
1385.9849276919   -0.0128498491
1385.9863166156   -0.0134096560
1385.9877055392   -0.0125217852
1385.9890944629   -0.0136251864
1385.9904833865   -0.0136709627
1385.9918723101   -0.0133085665
1385.9932612338   -0.0129023012
1385.9946501574   -0.0134792742
1385.9960390811   -0.0141563830
1385.9974280047   -0.0128498491
1385.9988169283   -0.0130787310
1386.0002058519   -0.0134840426
1386.0015947756   -0.0137281832
1386.0029836992   -0.0131493029
1386.0043726227   -0.0135746416
1386.0057615463   -0.0133715090
1386.0071504700   -0.0139875826
1386.0085393936   -0.0133066591
1386.0099283172   -0.0128813204
1386.0113172408   -0.0136280474
1386.0127061644   -0.0124903139
1386.0140950880   -0.0131226000
1386.0154840117   -0.0127878603
1386.0168729353   -0.0148115572
1386.0182618589   -0.0139952120
1386.0196507825   -0.0136881289
1386.0210397061   -0.0119018969
1386.0224286296   -0.0138359484
1386.0238175532   -0.0142546114
1386.0252064768   -0.0132112917
1386.0265954004   -0.0131931719
1386.0279843240   -0.0139799532
1386.0293732476   -0.0132408556
1386.0307621712   -0.0133924898
1386.0321510948   -0.0134554323
1386.0335400184   -0.0137844500
1386.0349289420   -0.0132818636
1386.0363178654   -0.0135651049
1386.0377067890   -0.0135879931
1386.0390957126   -0.0135231432
1386.0404846362   -0.0140858111
1386.0418735598   -0.0134458956
1386.0432624834   -0.0137176928
1386.0446514068   -0.0132780489
1386.0460403304   -0.0138330874
1386.0474292540   -0.0133867678
1386.0488181776   -0.0143194613
1386.0502071011   -0.0139131960
1386.0515960247   -0.0126467165
1386.0529849483   -0.0134830889
1386.0543738717   -0.0128565249
1386.0557627953   -0.0125704226
1386.0571517189   -0.0139341768
1386.0585406424   -0.0137710985
1386.0599295660   -0.0131082949
1386.0613184896   -0.0131407198
1386.0627074130   -0.0138693270
1386.0640963366   -0.0132379946
1386.0654852601   -0.0129366335
1386.0668741837   -0.0139608797
1386.0682631072   -0.0136452135
1386.0696520308   -0.0135984835
1386.0710409542   -0.0137691912
1386.0724298778   -0.0142546114
1386.0738188013   -0.0145807680
1386.0752077249   -0.0138349947
1386.0765966484   -0.0129890856
1386.0779855718   -0.0138254580
1386.0793744954   -0.0122709688
1386.0807634189   -0.0132112917
1386.0821523424   -0.0130396303
1386.0835412660   -0.0125790056
1386.0849301894   -0.0137701449
1386.0863191129   -0.0137691912
1386.0877080365   -0.0137520250
1386.0890969600   -0.0140934405
1386.0904858834   -0.0138292727
1386.0918748069   -0.0127220568
1386.0932637305   -0.0125599321
1386.0946526540   -0.0125666079
1386.0960415774   -0.0124330935
1386.0974305009   -0.0131273684
1386.0988194244   -0.0141134676
1386.1002083480   -0.0130930361
1386.1015972715   -0.0128717837
1386.1029861949   -0.0129805025
1386.1043751184   -0.0137710985
1386.1057640419   -0.0145759997
1386.1071529653   -0.0129518923
1386.1085418888   -0.0134954867
1386.1099308123   -0.0143700060
1386.1113197358   -0.0136042055
1386.1127086592   -0.0135412630
1386.1140975827   -0.0134134707
1386.1154865062   -0.0144777712
1386.1168754297   -0.0124502596
1386.1182643531   -0.0134363588
1386.1196532766   -0.0133390841
1386.1210422001   -0.0133753237
1386.1224311236   -0.0132360872
1386.1238200469   -0.0138235506
1386.1252089704   -0.0134497103
1386.1265978939   -0.0143061098
1386.1279868173   -0.0134954867
1386.1293757408   -0.0129633364
1386.1307646643   -0.0130501207
1386.1321535876   -0.0126772341
1386.1335425111   -0.0134945330
1386.1349314346   -0.0146952089
1386.1363203580   -0.0136318621
1386.1377092814   -0.0137434420
1386.1390982049   -0.0132399019
1386.1404871284   -0.0137720522
1386.1418760517   -0.0131264147
1386.1432649752   -0.0144358095
1386.1446538987   -0.0136537966
1386.1460428220   -0.0141754564
1386.1474317455   -0.0133591112
1386.1488206688   -0.0142460283
1386.1502095923   -0.0135593828
1386.1515985158   -0.0126305040
1386.1529874391   -0.0131969866
1386.1543763626   -0.0128651079
1386.1557652860   -0.0134067949
