1385.9523091399   -0.1077228585
1385.9536980506   -0.1055131951
1385.9550869615   -0.1078001061
1385.9564758722   -0.1104541817
1385.9578647828   -0.1108575859
1385.9592536935   -0.1113058129
1385.9606426042   -0.1132932702
1385.9620315151   -0.1134019890
1385.9634204257   -0.1125436821
1385.9648093364   -0.1137176552
1385.9661982471   -0.1131425896
1385.9675871577   -0.1136737862
1385.9689760684   -0.1124368706
1385.9703649791   -0.1097627678
1385.9717538897   -0.1114860573
1385.9731428004   -0.1084896126
1385.9745317113   -0.1098028222
1385.9759206220   -0.1094003716
1385.9773095326   -0.1075130501
1385.9786984433   -0.1070657769
1385.9800873540   -0.1076427498
1385.9814762646   -0.1067644158
1385.9828651753   -0.1089492836
1385.9842540860   -0.1090675393
1385.9856429967   -0.1073890725
1385.9870319071   -0.1076026955
1385.9884208178   -0.1085668602
1385.9898097284   -0.1094690361
1385.9911986391   -0.1123825112
1385.9925875498   -0.1096540490
1385.9939764604   -0.1127239266
1385.9953653711   -0.1104360619
1385.9967542818   -0.1111227074
1385.9981431924   -0.1124559441
1385.9995321029   -0.1104341546
1386.0009210135   -0.1125904122
1386.0023099242   -0.1102682152
1386.0036988349   -0.1119352379
1386.0050877455   -0.1116291085
1386.0064766560   -0.1122060814
1386.0078655666   -0.1133466759
1386.0092544773   -0.1121870079
1386.0106433877   -0.1138025322
1386.0120322984   -0.1137252846
1386.0134212091   -0.1117883721
1386.0148101197   -0.1120992699
1386.0161990302   -0.1120286980
1386.0175879408   -0.1123586693
1386.0189768515   -0.1141992608
1386.0203657619   -0.1116491356
1386.0217546726   -0.1127067604
1386.0231435830   -0.1092859307
1386.0245324937   -0.1104751625
1386.0259214044   -0.1098753014
1386.0273103148   -0.1109911004
1386.0286992255   -0.1104799309
1386.0300881359   -0.1074968377
1386.0314770466   -0.1105466881
1386.0328659570   -0.1094308892
1386.0342548677   -0.1082216301
1386.0356437781   -0.1100746193
1386.0370326888   -0.1095691719
1386.0384215992   -0.1089597741
1386.0398105099   -0.1101013222
1386.0411994203   -0.1103836098
1386.0425883310   -0.1115499535
1386.0439772414   -0.1131912270
1386.0453661519   -0.1143032113
1386.0467550625   -0.1150852242
1386.0481439730   -0.1157384911
1386.0495328834   -0.1158605614
1386.0509217941   -0.1151662865
1386.0523107045   -0.1157213250
1386.0536996149   -0.1157012978
1386.0550885256   -0.1144891777
1386.0564774360   -0.1097723046
1386.0578663465   -0.1120563546
1386.0592552571   -0.1098438302
1386.0606441676   -0.1100202599
1386.0620330780   -0.1049581566
1386.0634219884   -0.1058631936
1386.0648108991   -0.1060691872
1386.0661998095   -0.1061998406
1386.0675887200   -0.1065918007
1386.0689776304   -0.1068321267
1386.0703665408   -0.1078907052
1386.0717554513   -0.1096588173
1386.0731443619   -0.1103263894
1386.0745332724   -0.1115337410
1386.0759221828   -0.1109815636
1386.0773110933   -0.1138444939
1386.0787000037   -0.1143346825
1386.0800889141   -0.1149745980
1386.0814778246   -0.1172271767
1386.0828667350   -0.1183715859
1386.0842556454   -0.1161151925
1386.0856445559   -0.1166101494
1386.0870334663   -0.1154676476
1386.0884223767   -0.1144186058
1386.0898112872   -0.1144586602
1386.0912001976   -0.1117273369
1386.0925891080   -0.1127573052
1386.0939780185   -0.1091104546
1386.0953669289   -0.1096874276
1386.0967558393   -0.1081329384
1386.0981447498   -0.1079565087
1386.0995336602   -0.1087814370
1386.1009225706   -0.1085849801
1386.1023114811   -0.1088996926
1386.1037003913   -0.1088195839
1386.1050893017   -0.1103454628
1386.1064782121   -0.1089378396
1386.1078671226   -0.1112171212
1386.1092560330   -0.1117406884
1386.1106449434   -0.1115327874
1386.1120338537   -0.1139789620
1386.1134227641   -0.1122251549
1386.1148116745   -0.1150566140
1386.1162005850   -0.1137987175
1386.1175894952   -0.1161352196
1386.1189784056   -0.1121955910
1386.1203673160   -0.1124282875
1386.1217562262   -0.1141801873
1386.1231451367   -0.1120525399
1386.1245340471   -0.1103359261
1386.1259229573   -0.1104084053
1386.1273118677   -0.1095644036
1386.1287007782   -0.1090456047
1386.1300896884   -0.1088539162
1386.1314785988   -0.1083522835
1386.1328675092   -0.1093164483
1386.1342564194   -0.1091724434
1386.1356453299   -0.1085058251
1386.1370342401   -0.1097551384
1386.1384231505   -0.1105266610
1386.1398120607   -0.1136671105
1386.1412009711   -0.1118799248
1386.1425898814   -0.1112962761
1386.1439787918   -0.1123825112
1386.1453677020   -0.1109329262
1386.1467566124   -0.1110006371
1386.1481455226   -0.1087556878
1386.1495344331   -0.1087442437
1386.1509233433   -0.1081996956
1386.1523122535   -0.1064897576
1386.1537011639   -0.1063142815
1386.1550900741   -0.1056028405
1386.1564789845   -0.1058488884
1386.1578678947   -0.1075073281
1386.1592568049   -0.1049324074
1386.1606457154   -0.1064783135
1386.1620346256   -0.1089635888
1386.1634235358   -0.1084810296
1386.1648124462   -0.1100736657
1386.1662013564   -0.1118322411
1386.1675902666   -0.1123033562
1386.1689791768   -0.1123043099
1386.1703680872   -0.1139541665
1386.1717569975   -0.1130415001
1386.1731459077   -0.1114040413
1386.1745348179   -0.1122146645
1386.1759237283   -0.1105981865
1386.1773126385   -0.1107231179
1386.1787015487   -0.1077743569
1386.1800904589   -0.1076885262
1386.1814793691   -0.1062742272
1386.1828682793   -0.1047941246
1386.1842571895   -0.1034132042
1386.1856460999   -0.1041589776
1386.1870350101   -0.1035200158
1386.1884239203   -0.1023098031
1386.1898128305   -0.1017299691
1386.1912017407   -0.1031099358
1386.1925906509   -0.1033884087
1386.1939795611   -0.1037431755
1386.1953684713   -0.1043878594
1386.1967573815   -0.1044317284
1386.1981462917   -0.1070991555
1386.1995352020   -0.1081796685
1386.2009241122   -0.1088930169
1386.2023130224   -0.1103511849
1386.2037019326   -0.1103740731
1386.2050908428   -0.1101680794
1386.2064797530   -0.1090189019
1386.2078686629   -0.1088872948
1386.2092575731   -0.1094060936
1386.2106464833   -0.1089941063
1386.2120353935   -0.1088338890
1386.2134243037   -0.1048894921
1386.2148132139   -0.1048875847
1386.2162021241   -0.1049514809
1386.2175910341   -0.1029478112
1386.2189799443   -0.1001382866
1386.2203688545   -0.0994802514
1386.2217577647   -0.1035829583
1386.2231466749   -0.1013303795
1386.2245355849   -0.1017271080
1386.2259244951   -0.1016374627
1386.2273134053   -0.1034065285
1386.2287023153   -0.1029325524
1386.2300912255   -0.1016775170
1386.2314801357   -0.1034179726
1386.2328690459   -0.1040931740
1386.2342579558   -0.1075635949
1386.2356468660   -0.1066070595
1386.2370357760   -0.1077295342
1386.2384246862   -0.1054960289
1386.2398135964   -0.1065650979
1386.2412025064   -0.1057268181
1386.2425914166   -0.1052900353
1386.2439803265   -0.1038194695
1386.2453692367   -0.1054864922
1386.2467581469   -0.1026197472
1386.2481470569   -0.1020914116
1386.2495359671   -0.1006513634
1386.2509248771   -0.0993677178
1386.2523137873   -0.1001192131
1386.2537026973   -0.1009393731
1386.2550916075   -0.0998827019
1386.2564805174   -0.1006055870
1386.2578694274   -0.1002317467
1386.2592583376   -0.1015821495
1386.2606472476   -0.1004692116
1386.2620361578   -0.1032949486
1386.2634250677   -0.1013456383
1386.2648139779   -0.1026063958
1386.2662028879   -0.1023603478
1386.2675917979   -0.1036802330
1386.2689807081   -0.0995060006
1386.2703696181   -0.1004434624
1386.2717585280   -0.1014915505
1386.2731474382   -0.1013189354
1386.2745363482   -0.0984340706
1386.2759252582   -0.0985628167
1386.2773141681   -0.0982528725
1386.2787030783   -0.0967584649
1386.2800919883   -0.0957151452
1386.2814808983   -0.0975881615
1386.2828698082   -0.0967947045
1386.2842587184   -0.0966373482
1386.2856476284   -0.0953527489
1386.2870365384   -0.0973564187
1386.2884254483   -0.0988317528
1386.2898143583   -0.1005331078
1386.2912032683   -0.1002889672
1386.2925921783   -0.1008955040
1386.2939810885   -0.0997062722
1386.2953699984   -0.0999342003
1386.2967589084   -0.0993810692
1386.2981478184   -0.1007066765
1386.2995367283   -0.0994392434
1386.3009256383   -0.0974908867
1386.3023145483   -0.0974050560
1386.3037034582   -0.0967803994
1386.3050923682   -0.0929037133
1386.3064812782   -0.0955196419
1386.3078701881   -0.0948492089
1386.3092590981   -0.0931592980
1386.3106480081   -0.0914331475
1386.3120369180   -0.0924640694
1386.3134258280   -0.0915819207
1386.3148147380   -0.0926223793
1386.3162036480   -0.0942817727
1386.3175925579   -0.0909601250
1386.3189814679   -0.0942245522
1386.3203703776   -0.0954710045
1386.3217592876   -0.0956398049
1386.3231481976   -0.0975051918
1386.3245371075   -0.0971551934
1386.3259260175   -0.0996938744
1386.3273149275   -0.0976711312
1386.3287038372   -0.0977912941
1386.3300927472   -0.0970560112
1386.3314816571   -0.0973001519
1386.3328705671   -0.0963388482
1386.3342594769   -0.0949636498
1386.3356483868   -0.0927597084
1386.3370372968   -0.0920740166
1386.3384262068   -0.0906644860
1386.3398151165   -0.0920215645
1386.3412040265   -0.0903602639
1386.3425929364   -0.0879341164
1386.3439818462   -0.0890909234
1386.3453707561   -0.0877920189
1386.3467596661   -0.0883680382
1386.3481485758   -0.0880895653
1386.3495374858   -0.0866247216
1386.3509263956   -0.0886217156
1386.3523153055   -0.0855279961
1386.3537042155   -0.0903249779
1386.3550931252   -0.0914140740
1386.3564820352   -0.0924440422
1386.3578709449   -0.0927167931
1386.3592598549   -0.0919462243
1386.3606487646   -0.0925022164
1386.3620376746   -0.0919195214
1386.3634265843   -0.0941558876
1386.3648154943   -0.0913673439
1386.3662044040   -0.0928216973
1386.3675933140   -0.0894437828
1386.3703711337   -0.0900350609
1386.3717600435   -0.0879722634
1386.3731489532   -0.0890403786
1386.3745378632   -0.0902811089
1386.3759267729   -0.0888658562
1386.3773156826   -0.0874000588
1386.3787045926   -0.0876833001
1386.3800935023   -0.0883832970
1386.3814824121   -0.0867172280
1386.3828713220   -0.0860229531
1386.3842602318   -0.0851169625
1386.3856491415   -0.0852800408
1386.3870380515   -0.0854879418
1386.3884269612   -0.0860239068
1386.3898158710   -0.0854536095
1386.3912047807   -0.0873008767
1386.3925936907   -0.0870662728
1386.3939826004   -0.0873552361
1386.3953715101   -0.0879589119
1386.3967604199   -0.0854459801
1386.3981493296   -0.0866142312
1386.3995382396   -0.0858417550
1386.4009271493   -0.0867229500
1386.4023160590   -0.0851884880
1386.4037049688   -0.0851293602
1386.4050938785   -0.0848585167
1386.4064827883   -0.0832582512
1386.4078716980   -0.0857873955
1386.4092606077   -0.0839572945
1386.4106495175   -0.0853639641
1386.4120384272   -0.0845199624
1386.4134273369   -0.0847669640
1386.4148162467   -0.0872274437
1386.4162051564   -0.0865179100
1386.4175940661   -0.0835405388
1386.4189829759   -0.0847488442
1386.4203718856   -0.0847841301
1386.4217607954   -0.0840850869
1386.4231497051   -0.0840374031
1386.4245386148   -0.0832859078
1386.4259275246   -0.0820108452
1386.4273164343   -0.0792547265
1386.4287053440   -0.0780721703
1386.4300942538   -0.0798336068
1386.4314831635   -0.0807014504
1386.4328720732   -0.0793100396
1386.4342609827   -0.0786348381
1386.4356498925   -0.0809875527
1386.4370388022   -0.0803113976
1386.4384277120   -0.0819383660
1386.4398166217   -0.0810867348
1386.4412055312   -0.0809408226
1386.4425944409   -0.0816589394
1386.4439833507   -0.0820928612
1386.4453722604   -0.0812812844
1386.4467611699   -0.0839715996
1386.4481500796   -0.0819202462
1386.4495389894   -0.0834280053
1386.4509278991   -0.0834318200
1386.4523168086   -0.0836998024
1386.4537057184   -0.0814777413
1386.4550946281   -0.0799652138
1386.4564835376   -0.0837245980
1386.4578724473   -0.0809188881
1386.4592613568   -0.0792032280
1386.4606502666   -0.0777679482
1386.4620391763   -0.0780263939
1386.4634280858   -0.0778976479
1386.4648169955   -0.0759092370
1386.4662059050   -0.0761400261
1386.4675948148   -0.0740934411
1386.4689837243   -0.0739599266
1386.4703726340   -0.0739971199
