1.983629883409409786e+03 9.263597726821899414e-01
1.983631272267864233e+03 9.322148561477661133e-01
1.983632661126318226e+03 9.350579380989074707e-01
1.983634049984772219e+03 9.349878430366516113e-01
1.983635438843459951e+03 9.372289776802062988e-01
1.983636827701914399e+03 9.407278299331665039e-01
1.983638216560368846e+03 9.422830939292907715e-01
1.983639605418822839e+03 9.443255066871643066e-01
1.983640994277276832e+03 9.514144062995910645e-01
1.983642383135730825e+03 9.576283693313598633e-01
1.983643771994184817e+03 9.505331516265869141e-01
1.983645160852639719e+03 9.660748839378356934e-01
1.983646549711093485e+03 9.645791053771972656e-01
1.983647938569547250e+03 9.671948552131652832e-01
1.983649327428002152e+03 9.698060154914855957e-01
1.983650716286456600e+03 9.725840687751770020e-01
1.983652105144911502e+03 9.791147708892822266e-01
1.983653494003365495e+03 9.799837470054626465e-01
1.983654882861819488e+03 9.873869419097900391e-01
1.983656271720273935e+03 9.901703596115112305e-01
1.983657660578728382e+03 9.835423827171325684e-01
1.983659049437415206e+03 9.903954267501831055e-01
1.983660438295869199e+03 9.902426600456237793e-01
1.983661827154324101e+03 9.968445897102355957e-01
1.983663216012778548e+03 1.000990271568298340e+00
1.983664604871233450e+03 9.941399097442626953e-01
1.983665993729687216e+03 1.001079678535461426e+00
1.983667382587908151e+03 1.001074194908142090e+00
1.983668771446363053e+03 1.006758093833923340e+00
1.983670160304817500e+03 1.010556578636169434e+00
1.983677104597089283e+03 1.008588790893554688e+00
1.983681271172452171e+03 1.013545870780944824e+00
1.983682660030906618e+03 1.010790228843688965e+00
1.983684048889361520e+03 1.012566566467285156e+00
1.983685437747815513e+03 1.010097146034240723e+00
1.983686826606269278e+03 1.013776421546936035e+00
1.983688215464723953e+03 1.007253050804138184e+00
1.983689604323178401e+03 1.009357333183288574e+00
1.983690993181400472e+03 1.018773555755615234e+00
1.983692382039854465e+03 1.015741944313049316e+00
1.983693770898308458e+03 1.013668894767761230e+00
1.983695159756762905e+03 1.023179888725280762e+00
1.983696548615217580e+03 1.017507314682006836e+00
1.983697937473672255e+03 1.015386223793029785e+00
1.983699326332126248e+03 1.012720704078674316e+00
1.983700715190580240e+03 1.017836332321166992e+00
1.983702104049034688e+03 1.020752072334289551e+00
1.983703492907256759e+03 1.015930294990539551e+00
1.983704881765711207e+03 1.017294764518737793e+00
1.983706270624165199e+03 1.013451695442199707e+00
1.983707659482619192e+03 1.017922043800354004e+00
1.983709048341073640e+03 1.017209172248840332e+00
1.983710437199528542e+03 1.019407749176025391e+00
1.983711826057749704e+03 1.014209151268005371e+00
1.983713214916203697e+03 1.016771435737609863e+00
1.983714603774658144e+03 1.018430352210998535e+00
1.983715992633113046e+03 1.022422909736633301e+00
1.983717381491567494e+03 1.018664360046386719e+00
1.983718770350020577e+03 1.020326972007751465e+00
1.983720159208241284e+03 1.023335814476013184e+00
1.983721548066695732e+03 1.022877931594848633e+00
1.983722936925150634e+03 1.019512772560119629e+00
1.983724325783605082e+03 1.022692203521728516e+00
1.983725714642059074e+03 1.014957904815673828e+00
1.983727103500280236e+03 1.020042657852172852e+00
1.983728492358734684e+03 1.013688921928405762e+00
1.983729881217189586e+03 1.018624663352966309e+00
1.983731270075644034e+03 1.016432881355285645e+00
1.983732658934098026e+03 1.026328086853027344e+00
1.983734047792319188e+03 1.022740483283996582e+00
1.983735436650774091e+03 1.014646172523498535e+00
1.983736825509228538e+03 1.017088174819946289e+00
1.983738214367682531e+03 1.018391370773315430e+00
1.983739603225903693e+03 1.018480777740478516e+00
1.983740992084358140e+03 1.017711281776428223e+00
1.983742380942813043e+03 1.020969152450561523e+00
1.983743769801267490e+03 1.018663883209228516e+00
1.983745158659488652e+03 1.022530913352966309e+00
1.983746547517942645e+03 1.016946554183959961e+00
1.983747936376397092e+03 1.013794302940368652e+00
1.983749325234619164e+03 1.012202978134155273e+00
1.983750714093073611e+03 1.018029451370239258e+00
1.983752102951527604e+03 1.015969634056091309e+00
1.983753491809981597e+03 1.015552043914794922e+00
1.983754880668203668e+03 1.022218585014343262e+00
1.983756269526658116e+03 1.023712635040283203e+00
1.983757658385112563e+03 1.011433482170104980e+00
1.983760436101787718e+03 1.014942884445190430e+00
1.983761824960242620e+03 1.012561202049255371e+00
1.983763213818464237e+03 1.016270875930786133e+00
1.983764602676918230e+03 1.015955448150634766e+00
1.983765991535372223e+03 1.018662333488464355e+00
1.983767380393593839e+03 1.020946860313415527e+00
1.983768769252048742e+03 1.016258716583251953e+00
1.983770158110503189e+03 1.015777111053466797e+00
1.983771546968724351e+03 1.014202356338500977e+00
1.983772935827178344e+03 1.022997975349426270e+00
1.983774324685633246e+03 1.011735200881958008e+00
1.983775713543854863e+03 1.016527414321899414e+00
1.983777102402309538e+03 1.018243312835693359e+00
1.983778491260763303e+03 1.020582437515258789e+00
1.983779880118984465e+03 1.013791322708129883e+00
1.983781268977439368e+03 1.013192057609558105e+00
1.983782657835893815e+03 1.020743846893310547e+00
1.983784046694115887e+03 1.007175564765930176e+00
1.983785435552569879e+03 1.013690948486328125e+00
1.983786824410790814e+03 1.014294266700744629e+00
1.983788213269245489e+03 1.013488411903381348e+00
1.983789602127699936e+03 1.016226768493652344e+00
1.983790990985921098e+03 1.015578269958496094e+00
1.983792379844375091e+03 1.019752502441406250e+00
1.983793768702597163e+03 1.015761375427246094e+00
1.983795157561051610e+03 1.021250963211059570e+00
1.983796546419505603e+03 1.018108129501342773e+00
1.983797935277725855e+03 1.021519064903259277e+00
1.983799324136179848e+03 1.015710949897766113e+00
1.983800712994401920e+03 1.012944936752319336e+00
1.983802101852856367e+03 1.013606786727905273e+00
1.983803490711311269e+03 1.011965155601501465e+00
1.983804879569532432e+03 1.012062311172485352e+00
1.983806268427986197e+03 1.016931653022766113e+00
1.983807657286208041e+03 1.015619754791259766e+00
1.983809046144662489e+03 1.013604283332824707e+00
1.983810435002884560e+03 1.013226270675659180e+00
1.983811823861338553e+03 1.023322343826293945e+00
1.983813212719559715e+03 1.016592383384704590e+00
1.983814601578014162e+03 1.016688466072082520e+00
1.983815990436469065e+03 1.013288378715515137e+00
1.983817379294689999e+03 1.013521671295166016e+00
1.983818768153143765e+03 1.012765526771545410e+00
1.983820157011365836e+03 1.010797739028930664e+00
1.983821545869820284e+03 1.009874343872070312e+00
1.983822934728042355e+03 1.013602137565612793e+00
1.983824323586496348e+03 1.004035472869873047e+00
1.983825712444717510e+03 1.010737538337707520e+00
1.983827101303171958e+03 1.011493206024169922e+00
1.983828490161393574e+03 1.009904742240905762e+00
1.983829879019848477e+03 1.012980699539184570e+00
1.983831267878069639e+03 1.011892199516296387e+00
1.983832656736523631e+03 1.010198593139648438e+00
1.983834045594745248e+03 1.009352087974548340e+00
1.983835434453200151e+03 1.011319041252136230e+00
1.983836823311421767e+03 1.006976604461669922e+00
1.983838212169875760e+03 1.007625818252563477e+00
1.983839601028096922e+03 1.008138418197631836e+00
1.983840989886551370e+03 1.000069975852966309e+00
1.983842378744773441e+03 1.001236319541931152e+00
1.983843767603227434e+03 1.006716728210449219e+00
1.983845156461448596e+03 1.010227084159851074e+00
1.983846545319903043e+03 1.005178570747375488e+00
1.983847934178124660e+03 1.003885746002197266e+00
1.983849323036579563e+03 9.987185001373291016e-01
1.983850711894800725e+03 1.003991723060607910e+00
1.983852100753254717e+03 1.006528973579406738e+00
1.983853489611476334e+03 1.006386518478393555e+00
1.983854878469698406e+03 1.006570577621459961e+00
1.983856267328152853e+03 9.941724538803100586e-01
1.983857656186374015e+03 1.004045844078063965e+00
1.983859045044828008e+03 1.003039360046386719e+00
1.983860433903049625e+03 1.006001353263854980e+00
1.983861822761504527e+03 9.989477992057800293e-01
1.983863211619725689e+03 9.995620250701904297e-01
1.983864600478179682e+03 1.002020359039306641e+00
1.983865989336401299e+03 1.001004219055175781e+00
1.983867378194623143e+03 9.998510479927062988e-01
1.983868767053077818e+03 9.959274530410766602e-01
1.983870155911298980e+03 9.982271194458007812e-01
1.983871544769752973e+03 1.004892230033874512e+00
1.983872933627974135e+03 9.983799457550048828e-01
1.983874322486428127e+03 9.967264533042907715e-01
1.983875711344649744e+03 9.848911166191101074e-01
1.983877100202870906e+03 9.973538517951965332e-01
1.983878489061324899e+03 9.953155517578125000e-01
1.983879877919546516e+03 9.946052432060241699e-01
1.983881266778001418e+03 9.974006414413452148e-01
1.983882655636223035e+03 9.965710639953613281e-01
1.983884044494444197e+03 9.977189302444458008e-01
1.983885433352898190e+03 9.974476099014282227e-01
1.983886822211120034e+03 9.981428384780883789e-01
1.983888211069574709e+03 9.953908920288085938e-01
1.983889599927795871e+03 9.922049045562744141e-01
1.983890988786017033e+03 9.878447055816650391e-01
1.983892377644471480e+03 9.992750883102416992e-01
1.983893766502693552e+03 9.935961365699768066e-01
1.983895155360915169e+03 9.927040934562683105e-01
1.983896544219369162e+03 9.911900162696838379e-01
1.983897933077590324e+03 9.916820526123046875e-01
1.983899321936044771e+03 9.857710599899291992e-01
1.983900710794266843e+03 9.857670068740844727e-01
1.983902099652488459e+03 9.901352524757385254e-01
1.983903488510942452e+03 9.863196015357971191e-01
1.983904877369163614e+03 9.899769425392150879e-01
1.983906266227385458e+03 9.926933646202087402e-01
1.983907655085840133e+03 9.908467531204223633e-01
1.983909043944061750e+03 9.894294142723083496e-01
1.983910432802282912e+03 9.858246445655822754e-01
1.983911821660736905e+03 9.816555380821228027e-01
1.983913210518958977e+03 9.952366948127746582e-01
1.983914599377180593e+03 9.829350709915161133e-01
1.983915988235634586e+03 9.828966259956359863e-01
1.983917377093855748e+03 9.859312176704406738e-01
1.983918765952077365e+03 9.795337319374084473e-01
1.983920154810532267e+03 9.766796827316284180e-01
1.983921543668753884e+03 9.787534475326538086e-01
1.983922932526975046e+03 9.895998239517211914e-01
1.983924321385429039e+03 9.809651970863342285e-01
1.983925710243651110e+03 9.856728315353393555e-01
1.983927099101872727e+03 9.852597713470458984e-01
1.983928487960327175e+03 9.875985383987426758e-01
1.983929876818548337e+03 9.813273549079895020e-01
1.983931265676769499e+03 9.809415936470031738e-01
1.983932654535224401e+03 9.794621467590332031e-01
1.983934043393446018e+03 9.789399504661560059e-01
1.983935432251667180e+03 9.825504422187805176e-01
1.983936821110121173e+03 9.733838438987731934e-01
1.983938209968342790e+03 9.662066102027893066e-01
1.983939598826564861e+03 9.701012969017028809e-01
1.983940987684786478e+03 9.573976397514343262e-01
1.983942376543240471e+03 9.510936141014099121e-01
1.983943765401461633e+03 9.481865763664245605e-01
1.983945154259683704e+03 9.348145723342895508e-01
1.983946543118138152e+03 9.265688061714172363e-01
1.983947931976359996e+03 9.182352423667907715e-01
1.983949320834580931e+03 9.127768278121948242e-01
1.983950709692801638e+03 9.058782458305358887e-01
1.983952098551255631e+03 8.917511701583862305e-01
1.983953487409477248e+03 8.733398318290710449e-01
1.983954876267699319e+03 8.739448785781860352e-01
1.983956265126153085e+03 8.554520606994628906e-01
1.983957653984374019e+03 8.492179512977600098e-01
1.983959042842596091e+03 8.379072546958923340e-01
1.983960431700817708e+03 8.218270540237426758e-01
1.983961820559271700e+03 8.086819052696228027e-01
1.983963209417492862e+03 7.978655695915222168e-01
1.983964598275714934e+03 7.829582691192626953e-01
1.983965987133936551e+03 7.755398750305175781e-01
1.983967375992391226e+03 7.706796526908874512e-01
1.983968764850612160e+03 7.522523403167724609e-01
1.983970153708833323e+03 7.448045611381530762e-01
1.983971542567055394e+03 7.380121350288391113e-01
1.983972931425509842e+03 7.274478673934936523e-01
1.983974320283731913e+03 7.245897054672241211e-01
1.983975709141953075e+03 7.188043594360351562e-01
1.983977098000174010e+03 7.129244804382324219e-01
1.983978486858628685e+03 7.149566411972045898e-01
1.983979875716850302e+03 7.152801752090454102e-01
1.983981264575072373e+03 7.079550623893737793e-01
1.983982653433293535e+03 7.144916057586669922e-01
1.983984042291747528e+03 7.142093777656555176e-01
1.983985431149969145e+03 7.089548110961914062e-01
1.983986820008190989e+03 7.121842503547668457e-01
1.983988208866411924e+03 7.124525904655456543e-01
1.983989597724633086e+03 7.060084939002990723e-01
1.983990986583087988e+03 7.043620347976684570e-01
1.983992375441309605e+03 7.097831368446350098e-01
1.983993764299531676e+03 7.133593559265136719e-01
1.983995153157752839e+03 7.088738083839416504e-01
1.983996542016206604e+03 7.003565430641174316e-01
1.983997930874428448e+03 7.147626280784606934e-01
1.983999319732650065e+03 7.074229121208190918e-01
1.984000708590872136e+03 7.104619741439819336e-01
1.984002097449093299e+03 7.058787345886230469e-01
1.984003486307547291e+03 7.130063772201538086e-01
1.984004875165768908e+03 7.190332412719726562e-01
1.984006264023990980e+03 7.195872068405151367e-01
1.984007652882211914e+03 7.329751253128051758e-01
1.984009041740432849e+03 7.357264757156372070e-01
1.984010430598887751e+03 7.431439161300659180e-01
1.984011819457109368e+03 7.497091889381408691e-01
1.984013208315331440e+03 7.623625397682189941e-01
1.984014597173552602e+03 7.712351083755493164e-01
1.984015986031773764e+03 7.780799865722656250e-01
1.984017374890228211e+03 7.976384758949279785e-01
1.984018763748449828e+03 8.047384619712829590e-01
1.984020152606671900e+03 8.154032230377197266e-01
1.984021541464893062e+03 8.271379470825195312e-01
1.984022930323114224e+03 8.327215313911437988e-01
1.984024319181568671e+03 8.525674939155578613e-01
1.984025708039790743e+03 8.662762641906738281e-01
1.984027096898011678e+03 8.747254610061645508e-01
1.984028485756232158e+03 8.798228502273559570e-01
1.984029874614453320e+03 8.965964317321777344e-01
1.984031263472674937e+03 9.057454466819763184e-01
1.984032652331129839e+03 9.141281247138977051e-01
1.984034041189351001e+03 9.271706342697143555e-01
1.984035430047572163e+03 9.415012001991271973e-01
1.984036818905793780e+03 9.432986974716186523e-01
1.984038207764015397e+03 9.518736004829406738e-01
1.984039596622237468e+03 9.610119462013244629e-01
1.984040985480691461e+03 9.673483967781066895e-01
1.984042374338912623e+03 9.723726511001586914e-01
1.984043763197134240e+03 9.763419032096862793e-01
1.984045152055356311e+03 9.783126711845397949e-01
1.984046540913577928e+03 9.832448363304138184e-01
1.984047929771799090e+03 9.831500053405761719e-01
1.984049318630253083e+03 9.739340543746948242e-01
1.984050707488474700e+03 9.824346303939819336e-01
1.984052096346696771e+03 9.799266457557678223e-01
1.984053485204917934e+03 9.819025397300720215e-01
1.984054874063139096e+03 9.806746840476989746e-01
1.984056262921360712e+03 9.858810901641845703e-01
1.984057651779815387e+03 9.847498536109924316e-01
1.984059040638037231e+03 9.811447262763977051e-01
1.984060429496258394e+03 9.908693432807922363e-01
1.984061818354479556e+03 9.824013113975524902e-01
1.984063207212701172e+03 9.904519319534301758e-01
1.984064596070923244e+03 9.848419427871704102e-01
1.984065984929144861e+03 9.848547577857971191e-01
1.984067373787598854e+03 9.825246930122375488e-01
1.984068762645820016e+03 9.824044108390808105e-01
1.984070151504041633e+03 9.832981824874877930e-01
1.984071540362263704e+03 9.895110130310058594e-01
1.984072929220485321e+03 9.819031953811645508e-01
1.984074318078706483e+03 9.856203198432922363e-01
1.984075706936927645e+03 9.902396798133850098e-01
1.984077095795382320e+03 9.876165390014648438e-01
1.984078484653604164e+03 9.876341223716735840e-01
1.984079873511825326e+03 9.854790568351745605e-01
1.984081262370046488e+03 9.891238808631896973e-01
1.984082651228268105e+03 9.867067337036132812e-01
1.984084040086490177e+03 9.938508868217468262e-01
1.984085428944711794e+03 9.989483952522277832e-01
1.984086817802932956e+03 9.949402213096618652e-01
1.984088206661386948e+03 9.940341711044311523e-01
1.984089595519608565e+03 9.946483969688415527e-01
1.984090984377830637e+03 9.867330193519592285e-01
1.984092373236052254e+03 9.915630817413330078e-01
1.984093762094273416e+03 9.932480454444885254e-01
1.984095150952494578e+03 9.942060112953186035e-01
1.984096539810716649e+03 9.986618161201477051e-01
1.984097928668938266e+03 1.001055598258972168e+00
1.984099317527392259e+03 9.950176477432250977e-01
1.984100706385613421e+03 9.993911981582641602e-01
1.984102095243835038e+03 9.943686127662658691e-01
1.984103484102057109e+03 9.970231056213378906e-01
1.984104872960278271e+03 1.002768874168395996e+00
1.984106261818498524e+03 9.976720213890075684e-01
1.984107650676719686e+03 9.997001290321350098e-01
1.984109039534941303e+03 1.003550410270690918e+00
1.984110428393396205e+03 9.958683848381042480e-01
1.984111817251617822e+03 1.000641584396362305e+00
1.984113206109838984e+03 9.952321052551269531e-01
1.984114594968060146e+03 1.002406954765319824e+00
1.984115983826282218e+03 1.004880785942077637e+00
1.984117372684503835e+03 1.007864236831665039e+00
1.984118761542725451e+03 1.003151178359985352e+00
1.984120150400946613e+03 1.000973820686340332e+00
1.984121539259167776e+03 1.003707289695739746e+00
1.984122928117622678e+03 9.990680217742919922e-01
